Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
8/31/2017,72347,33009,FL,Miami-Fort Lauderdale,Broward,Hallandale,102,201000,0.001994018,0,0.036082474,0.098429419,-0.012264735,2006-01,2006-Q1,272900,-0.263466471,2005-01
8/31/2017,64180,15601,PA,Pittsburgh,Westmoreland,Greensburg,103,144800,-0.002754821,0.003465003,0.035765379,0.025613143,0.013602805,2017-07,2017-Q3,145200,-0.002754821,2017-06
8/31/2017,97431,93722,CA,Fresno,Fresno,Fresno,104,227100,0.001764446,0.003091873,0.068705882,0.099705729,-0.014718936,2006-05,2006-Q2,307600,-0.261703511,2004-09
8/31/2017,79040,48180,MI,Detroit,Wayne,Taylor,105,91900,0.012114537,0.03490991,0.111245466,0.096799868,-0.017459421,2005-08,2005-Q3,123200,-0.254058442,2000-01
8/31/2017,92341,78245,TX,San Antonio,Bexar,San Antonio,106,153300,-0.003250975,0.02885906,0.11006517,0.060657605,0.021273483,2017-07,2017-Q3,153800,-0.003250975,2017-07
8/31/2017,65133,17603,PA,Lancaster,Lancaster,Lancaster,107,148800,0.007447529,0.021978022,0.062098501,0.024715797,0.003983763,2017-08,2017-Q3,148800,0,2017-08
8/31/2017,98304,95608,CA,Sacramento,Sacramento,Carmichael,108,376100,0.00159787,0.007770632,0.076416714,0.091018827,-0.00186845,2005-12,2005-Q4,445000,-0.154831461,2004-10
8/31/2017,94890,85308,AZ,Phoenix,Maricopa,Glendale,109,271700,0.004065041,0.013427825,0.052692755,0.090601414,-0.004732738,2006-01,2006-Q1,317000,-0.142902208,2005-07
8/31/2017,97740,94533,CA,Vallejo,Solano,Fairfield,110,346500,0.007267442,0.025451317,0.120633894,0.158561334,-0.007608208,2006-04,2006-Q2,425900,-0.186428739,2004-11
8/31/2017,84613,60611,IL,Chicago,Cook,Chicago,111,315800,-0.008788449,-0.007854226,0.037791653,0.032369474,0.00172622,2009-04,2009-Q2,345900,-0.08701937,2008-01
8/31/2017,76491,43055,OH,Columbus,Licking,Newark,112,111700,0.019160584,0.017304189,0,0.035768542,0.016432858,2015-08,2015-Q3,150300,-0.256819694,2013-11
8/31/2017,63776,14850,NY,Ithaca,Tompkins,Ithaca,113,258900,-0.007665772,0.017688679,0.063681183,0.057675976,0.030938153,2017-07,2017-Q3,260900,-0.007665772,2017-06
8/31/2017,95309,87114,NM,Albuquerque,Bernalillo,Albuquerque,114,208800,-0.011363636,-0.01089531,0.099526066,0.035240363,-0.007884567,2007-08,2007-Q3,226000,-0.076106195,2006-08
8/31/2017,72362,33024,FL,Miami-Fort Lauderdale,Broward,Pembroke Pines,115,245100,0.006570842,0.02252816,0.085473871,0.145261302,-0.005000439,2006-06,2006-Q2,280000,-0.124642857,2005-08
8/31/2017,93203,80013,CO,Denver,Arapahoe,Aurora,116,312700,0.006113256,0.018566775,0.100668779,0.123098809,0.047554273,2017-08,2017-Q3,312700,0,2017-08
8/31/2017,66705,20906,MD,Washington,Montgomery,Silver Spring,117,328900,0,0.002743902,0.034602076,0.04645214,-0.015982832,2007-03,2007-Q1,394200,-0.165651953,2005-02
8/31/2017,74156,37075,TN,Nashville,Sumner,Hendersonville,118,263200,0.007271336,0.020550601,0.080016414,0.065671672,0.028097489,2017-08,2017-Q3,263200,0,2017-08
8/31/2017,62022,11211,NY,New York,Kings,New York,119,1064100,-0.00810962,-0.014904647,-0.027686404,0.113833151,,2016-09,2016-Q3,1108900,-0.040400397,2016-07
8/31/2017,96047,90066,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,120,1224300,-0.005442729,-0.003013029,0.057253886,0.123548309,0.040440265,2017-06,2017-Q2,1234200,-0.00802139,2017-05
8/31/2017,62085,11373,NY,New York,Queens,New York,121,516900,0.0338,0.123695652,0.321994885,0.132312054,,2017-08,2017-Q3,516900,0,2017-08
8/31/2017,62093,11385,NY,New York,Queens,New York,122,649300,0.008073281,0.020109976,0.136331817,0.091400399,0.027484426,2017-08,2017-Q3,649300,0,2017-08
8/31/2017,94870,85281,AZ,Phoenix,Maricopa,Tempe,123,222300,0.003611738,0.016925892,0.0723589,0.109033633,-0.004775425,2006-08,2006-Q3,240400,-0.075291181,2005-12
8/31/2017,76511,43081,OH,Columbus,Franklin,Westerville,124,197400,0.00253936,0.008171604,0.061290323,0.048469832,0.015774885,2017-08,2017-Q3,197400,0,2017-08
8/31/2017,69672,28027,NC,Charlotte,Cabarrus,Concord,125,202400,0.003470501,0.019133938,0.059685864,0.052246556,0.018802783,2017-08,2017-Q3,202400,0,2017-08
8/31/2017,94940,85364,AZ,Yuma,Yuma,Yuma,126,126200,0.006379585,0.016921837,0.02601626,0.055788328,-0.028204223,2006-09,2006-Q3,174300,-0.275960987,2005-04
8/31/2017,61169,8753,NJ,New York,Ocean,Toms River,127,262900,0.00152381,0.001142422,0.021764477,0.028624667,-0.01650332,2006-05,2006-Q2,327100,-0.196270254,2004-07
8/31/2017,96987,92677,CA,Los Angeles-Long Beach-Anaheim,Orange,Laguna Niguel,128,803600,0.007269992,0.014902753,0.042959117,0.075328518,0.000837594,2006-03,2006-Q1,853600,-0.058575445,2005-08
8/31/2017,96467,91709,CA,Riverside,San Bernardino,Chino Hills,129,634900,-0.000944138,-0.004702931,0.030180107,0.080903184,0.01166087,2006-04,2006-Q2,641100,-0.009670878,2006-03
8/31/2017,87019,65807,MO,Springfield,Greene,Springfield,130,113600,0.004420866,0.011576135,-0.018998273,0.017815355,-0.001657327,2007-05,2007-Q2,118500,-0.041350211,2006-09
8/31/2017,84622,60620,IL,Chicago,Cook,Chicago,131,137000,-0.007246377,-0.015097052,-0.005805515,0.026339368,-0.018424608,2007-12,2007-Q4,167200,-0.18062201,2005-01
8/31/2017,90637,75034,TX,Dallas-Fort Worth,Collin,Frisco,132,429000,-0.004640371,-0.007174265,0.051212938,0.075017019,0.035042948,2017-06,2017-Q2,432300,-0.007633588,2017-03
8/31/2017,84635,60634,IL,Chicago,Cook,Chicago,133,248800,-0.005197921,-0.020472441,0.011793412,0.064291027,-0.028113922,2007-02,2007-Q1,344800,-0.278422274,2003-03
8/31/2017,98432,95823,CA,Sacramento,Sacramento,Sacramento,134,259300,0.006599379,0.023283346,0.098263448,0.168953445,-0.006581428,2005-12,2005-Q4,324300,-0.200431699,2004-10
8/31/2017,97023,92804,CA,Los Angeles-Long Beach-Anaheim,Orange,Anaheim,135,549400,0.001823487,0.011600074,0.047473785,0.094996285,-0.001784329,2006-09,2006-Q3,600900,-0.085704776,2005-09
8/31/2017,69340,27410,NC,,Guilford,Greensboro,136,209500,0.010125362,0.027464443,0.073808303,0.036406159,0.011588704,2017-08,2017-Q3,209500,0,2017-08
8/31/2017,60499,6902,CT,Stamford,Fairfield,Stamford,137,374800,0.00374933,0.008068854,0.042269188,0.036695107,-0.020083142,2006-12,2006-Q4,463900,-0.192067256,2004-05
8/31/2017,76534,43123,OH,Columbus,Franklin,Grove City,138,163200,0.001841621,0.003690037,0.06042885,0.055456703,0.011824694,2017-08,2017-Q3,163200,0,2017-08
8/31/2017,66135,20011,DC,Washington,District of Columbia,Washington,139,548000,-0.003998546,-0.01932713,0.047600841,0.103172685,0.034306548,2017-03,2017-Q1,565600,-0.031117397,2017-01
8/31/2017,84285,60016,IL,Chicago,Cook,Des Plaines,140,215200,0.000930233,0.013182674,0.068520357,0.074426366,-0.021447049,2006-05,2006-Q2,274000,-0.21459854,2003-02
8/31/2017,96651,92109,CA,San Diego,San Diego,San Diego,141,793400,0.013023493,0.037938252,0.064394956,0.072546371,0.013533974,2017-08,2017-Q3,793400,0,2017-08
8/31/2017,77400,45011,OH,Cincinnati,Butler,Hamilton,142,184100,0.004912664,0.026198439,0.074722709,0.041680704,0.009133463,2017-08,2017-Q3,184100,0,2017-08
8/31/2017,84629,60628,IL,Chicago,Cook,Chicago,143,114400,0.002629273,0.012389381,0.070159027,0.024621149,-0.022476609,2008-03,2008-Q1,144700,-0.209398756,2004-08
8/31/2017,96000,90019,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,144,1048200,0.008951776,0.039880952,0.08285124,0.091335464,,2017-08,2017-Q3,1048200,0,2017-08
8/31/2017,96546,91911,CA,San Diego,San Diego,Chula Vista,145,446200,0.000224165,0.012020866,0.059354226,0.102925585,-0.000246193,2006-04,2006-Q2,502300,-0.111686243,2004-10
8/31/2017,77094,44256,OH,Cleveland,Medina,Medina,146,209300,0.00095648,0.007703418,0.065139949,0.039552419,0.012253719,2017-08,2017-Q3,209300,0,2017-08
8/31/2017,91198,76028,TX,Dallas-Fort Worth,Johnson,Burleson,147,192100,0.003657262,0.01694018,0.085310734,0.078093714,0.031043746,2017-08,2017-Q3,192100,0,2017-08
8/31/2017,72901,33908,FL,Fort Myers,Lee,Fort Myers,148,237300,0.004231909,0.00935772,0.006361323,0.070496025,-0.010117226,2006-05,2006-Q2,325600,-0.271191646,2005-02
8/31/2017,95817,89121,NV,Las Vegas,Clark,Las Vegas,149,177300,0.011986301,0.038664323,0.111598746,0.157582469,-0.030590466,2006-09,2006-Q3,261900,-0.323024055,2004-07
8/31/2017,58660,2148,MA,Boston,Middlesex,Malden,150,405400,0.006205014,0.023995959,0.075902335,0.084284614,0.025355995,2017-08,2017-Q3,405400,0,2017-08
8/31/2017,72737,33647,FL,Tampa,Hillsborough,Tampa,151,266100,0.001128668,0.006049149,0.047637795,0.060689439,-0.003393154,2006-05,2006-Q2,316100,-0.158177792,2005-08
8/31/2017,95813,89117,NV,Las Vegas,Clark,Las Vegas,152,283200,0.002832861,0.012875536,0.059087509,0.11463502,-0.01671611,2006-04,2006-Q2,367800,-0.230016313,2004-05
8/31/2017,78823,47906,IN,Lafayette-West Lafayette,Tippecanoe,West Lafayette,153,179400,0.001116071,0.010135135,0.081374322,0.020236328,0.014139346,2009-07,2009-Q3,180700,-0.007194245,2009-05
8/31/2017,96825,92345,CA,Riverside,San Bernardino,Hesperia,154,233400,0.006034483,0.025032938,0.096804511,0.155511277,-0.021680919,2006-07,2006-Q3,321400,-0.273802116,2005-03
8/31/2017,76539,43130,OH,Columbus,Fairfield,Lancaster,155,132600,0.000754717,0.003785011,0.053216839,0.032507027,0.004087388,2017-08,2017-Q3,132600,0,2017-08
8/31/2017,69849,28314,NC,Fayetteville,Cumberland,Fayetteville,156,107400,0.02480916,0.060217177,0.049853372,-0.004591562,-0.002751204,2011-01,2011-Q1,121100,-0.113129645,2007-01
8/31/2017,75696,40475,KY,Richmond,Madison,Richmond,157,163400,0.008019741,0.044757033,0.080687831,0.034067293,0.008660565,2017-08,2017-Q3,163400,0,2017-08
8/31/2017,97743,94536,CA,San Francisco,Alameda,Fremont,158,927800,0.004003896,0.00880722,0.061191811,0.132199608,0.036800748,2017-08,2017-Q3,927800,0,2017-08
8/31/2017,96882,92503,CA,Riverside,Riverside,Riverside,159,355800,-0.00084246,0.008503401,0.052662722,0.117783626,-0.011937306,2006-09,2006-Q3,428500,-0.16966161,2005-05
8/31/2017,86717,65203,MO,Columbia,Boone,Columbia,160,200500,0.001498501,0.004006009,0.033505155,0.036744606,0.015923629,2017-08,2017-Q3,200500,0,2017-08
8/31/2017,60518,7002,NJ,New York,Hudson,Bayonne,161,338100,0.000591891,0.002669039,0.113636364,0.055238268,-0.019859159,2007-01,2007-Q1,425200,-0.204844779,2004-10
8/31/2017,65779,19111,PA,Philadelphia,Philadelphia,Philadelphia,162,168700,0.006563246,0.019335347,0.053058677,0.026527701,-0.006075309,2006-05,2006-Q2,184300,-0.084644601,2005-04
8/31/2017,96667,92126,CA,San Diego,San Diego,San Diego,163,552600,0.000180995,0.009683903,0.041266252,0.089244109,0.019109777,2017-08,2017-Q3,552600,0,2017-08
8/31/2017,69336,27406,NC,,Guilford,Greensboro,164,116500,0.007785467,0.023725835,0.089803555,0.040990113,0.008825731,2017-08,2017-Q3,116500,0,2017-08
8/31/2017,96477,91730,CA,Riverside,San Bernardino,Rancho Cucamonga,165,418300,0.004804228,0.015044892,0.07283919,0.101643282,0.002177417,2006-07,2006-Q3,447200,-0.064624329,2005-12
8/31/2017,96083,90201,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bell,166,465900,0.007787151,0.03052422,0.144155206,0.103987854,,2017-08,2017-Q3,465900,0,2017-08
8/31/2017,99142,97229,OR,Portland,Washington,Cedar Mill,167,540500,0.000740604,0.003900446,0.036234663,0.079973706,0.023755194,2017-08,2017-Q3,540500,0,2017-08
8/31/2017,70698,29732,SC,Charlotte,York,Rock Hill,168,177200,0.001129944,0.013150372,0.087116564,0.047210346,0.017075546,2017-08,2017-Q3,177200,0,2017-08
8/31/2017,69450,27610,NC,Raleigh,Wake,Raleigh,169,151500,0.00464191,0.017461383,0.091498559,0.047547983,0.014335737,2017-08,2017-Q3,151500,0,2017-08
8/31/2017,99563,98103,WA,Seattle,King,Seattle,170,762700,0.003816794,0.031791126,0.148471616,0.128674219,0.040760523,2017-08,2017-Q3,762700,0,2017-08
8/31/2017,61797,10457,NY,New York,Bronx,New York,171,384700,0.008916863,0.035531629,0.102608197,0.062129468,0.009815707,2017-08,2017-Q3,384700,0,2017-08
8/31/2017,67010,21740,MD,Hagerstown,Washington,Hagerstown,172,153000,0.007905138,0.004596192,0.038696538,0.022038989,-0.026090924,2006-09,2006-Q3,207100,-0.261226461,2004-09
8/31/2017,91744,77095,TX,Houston,Harris,Houston,173,215200,0.00419972,0.0331253,0.02378687,0.070607218,0.02537505,2017-08,2017-Q3,215200,0,2017-08
8/31/2017,72247,32822,FL,Orlando,Orange,Orlando,174,146900,0.012405238,0.047042053,0.119664634,0.150426437,-0.022053916,2006-12,2006-Q4,193600,-0.241219008,2005-07
8/31/2017,67180,22191,VA,Washington,Prince William,Woodbridge,175,294300,-0.000339674,-0.001696065,0.031545741,0.038709103,-0.014966443,2005-12,2005-Q4,376400,-0.218119022,2004-12
8/31/2017,96125,90280,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,South Gate,176,417300,0.002402114,0.010656333,0.07164869,0.093666914,-0.011421925,2007-05,2007-Q2,474600,-0.120733249,2005-12
8/31/2017,84628,60626,IL,Chicago,Cook,Chicago,177,149300,0.002686367,-0.007973422,-0.010603048,0.058233382,-0.035945519,2007-02,2007-Q1,221000,-0.324434389,2001-07
8/31/2017,96934,92592,CA,Riverside,Riverside,Temecula,178,442500,0.005681818,0.02052583,0.043385994,0.079969925,-0.002935108,2006-06,2006-Q2,505800,-0.12514828,2004-09
8/31/2017,95314,87120,NM,Albuquerque,Bernalillo,Albuquerque,179,185000,-0.011752137,-0.020127119,0.081871345,0.032055205,-0.008063023,2007-11,2007-Q4,202200,-0.085064293,2006-07
8/31/2017,99500,98012,WA,Seattle,Snohomish,Bothell,180,511500,0.010869565,0.043664558,0.150213627,0.102722469,0.020221021,2017-08,2017-Q3,511500,0,2017-08
8/31/2017,95985,90004,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,181,1300900,0.002388658,-0.0024538,0.069203583,0.124379885,0.032884084,2016-12,2016-Q4,1381500,-0.058342381,2016-10
8/31/2017,96817,92336,CA,Riverside,San Bernardino,Fontana,182,419600,0.001431981,0.007926976,0.052948557,0.091453643,-0.006815562,2006-06,2006-Q2,498800,-0.158781075,2005-04
8/31/2017,70842,30062,GA,Atlanta,Cobb,Marietta,183,313700,0.006416426,0.013570275,0.055873443,0.072082378,0.021374902,2017-08,2017-Q3,313700,0,2017-08
8/31/2017,78085,46307,IN,Chicago,Lake,Crown Point,184,200800,0,-0.000995025,0.031330252,0.018849415,0.003761939,2017-06,2017-Q2,201100,-0.001491795,2017-05
8/31/2017,72350,33012,FL,Miami-Fort Lauderdale,Miami-Dade,Hialeah,185,203700,0.01951952,0.054893837,0.101676582,0.129510451,-0.017728882,2007-09,2007-Q3,245500,-0.170264766,2006-01
8/31/2017,93263,80134,CO,Denver,Douglas,Parker,186,444200,0.003841808,0.019977038,0.078940976,0.084203416,0.040064346,2017-08,2017-Q3,444200,0,2017-08
8/31/2017,67722,23454,VA,Virginia Beach,Virginia Beach City,Virginia Beach,187,282700,0.003549876,0.013988522,0.046649389,0.026537515,-0.003640229,2007-08,2007-Q3,293200,-0.035811733,2005-12
8/31/2017,78042,46227,IN,Indianapolis,Marion,Indianapolis,188,122400,0.004926108,0.00990099,0.03465765,0.02996745,-8.16627E-05,2006-11,2006-Q4,125900,-0.027799841,2005-06
8/31/2017,62048,11238,NY,New York,Kings,New York,189,981100,0.007599877,0.033607248,0.19051086,0.150462696,,2017-08,2017-Q3,981100,0,2017-08
8/31/2017,90226,74012,OK,Tulsa,Tulsa,Broken Arrow,190,148100,-0.004704301,-0.028215223,-0.019854401,0.024998152,0.016534162,2017-04,2017-Q2,155200,-0.045747423,2015-12
8/31/2017,66785,21117,MD,Baltimore,Baltimore,Owings Mills,191,242500,0.000412541,-0.000412201,0.0227752,0.02532039,-0.019340079,2006-11,2006-Q4,302100,-0.197285667,2005-02
8/31/2017,96208,90706,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bellflower,192,491400,0.007380074,0.020560748,0.068958016,0.08916663,-0.002270929,2006-08,2006-Q3,529600,-0.072129909,2005-11
8/31/2017,84647,60649,IL,Chicago,Cook,Chicago,193,129100,0.007806401,0.011755486,0.088532884,0.005993175,-0.029850908,2007-08,2007-Q3,174800,-0.261441648,2003-06
8/31/2017,60599,7093,NJ,New York,Hudson,West New York,194,352100,0.010910135,0.032854209,0.176804813,0.072872229,-0.013067997,2007-05,2007-Q2,414200,-0.149927571,2005-09
8/31/2017,100179,99301,WA,Kennewick,Franklin,Pasco,195,198300,0.009160305,0.027993779,0.099833611,0.059259455,0.037143566,2017-08,2017-Q3,198300,0,2017-08
8/31/2017,71895,32244,FL,Jacksonville,Duval,Jacksonville,196,140400,0.005010737,0.020348837,0.096018735,0.102739145,-0.014086396,2007-05,2007-Q2,163200,-0.139705882,2005-08
8/31/2017,62043,11233,NY,New York,Kings,New York,197,733000,0.003422313,0.007006457,0.124578091,0.183193829,,2017-08,2017-Q3,733000,0,2017-08
8/31/2017,78975,48103,MI,Ann Arbor,Washtenaw,Ann Arbor,198,349100,0.010419682,0.030097374,0.057558316,0.080903745,0.032598443,2017-08,2017-Q3,349100,0,2017-08
8/31/2017,72488,33186,FL,Miami-Fort Lauderdale,Miami-Dade,The Crossings,199,288800,0.010143407,0.029223093,0.06254599,0.105128089,-0.010545818,2007-04,2007-Q2,329900,-0.124583207,2005-10
8/31/2017,96816,92335,CA,Riverside,San Bernardino,Fontana,200,323600,0.003410853,0.020176545,0.093982421,0.129277101,-0.011096315,2006-06,2006-Q2,387000,-0.163824289,2005-08
8/31/2017,96590,92021,CA,San Diego,San Diego,El Cajon,201,458000,0.000218388,0.00770077,0.041856233,0.089100388,0.005605707,2006-02,2006-Q1,480900,-0.047619048,2005-01
8/31/2017,95043,85705,AZ,Tucson,Pima,Tucson,202,133700,0.007535795,0.019054878,0.133050847,0.088739538,-0.018713355,2006-05,2006-Q2,165700,-0.193120097,2005-04
8/31/2017,66142,20019,DC,Washington,District of Columbia,Washington,203,291600,0.002061856,0.006906077,0.120676403,0.114086286,0.018106474,2017-08,2017-Q3,291600,0,2017-08
8/31/2017,91221,76063,TX,Dallas-Fort Worth,Tarrant,Mansfield,204,260100,0.003085229,0.012850467,0.07257732,0.078323576,0.034267421,2017-08,2017-Q3,260100,0,2017-08
8/31/2017,76597,43230,OH,Columbus,Franklin,Gahanna,205,189000,0.00265252,0.010695187,0.085582998,0.054141807,0.014785294,2017-08,2017-Q3,189000,0,2017-08
8/31/2017,67655,23320,VA,Virginia Beach,Chesapeake City,Chesapeake,206,236700,-0.002107926,-0.003368421,0.024231934,0.020654482,-0.007458259,2007-06,2007-Q2,256500,-0.077192982,2005-10
8/31/2017,67182,22193,VA,Washington,Prince William,Woodbridge,207,301400,0.002995008,0.006680027,0.044714038,0.049604542,-0.012644306,2006-01,2006-Q1,389600,-0.226386037,2004-11
8/31/2017,97118,93065,CA,Ventura,Ventura,Simi Valley,208,552400,0.006009834,0.015441176,0.056820356,0.074430404,0.003280732,2006-07,2006-Q3,580800,-0.048898072,2005-10
8/31/2017,77850,45840,OH,Findlay,Hancock,Findlay,209,136000,0.006661732,0.035795887,0.027190332,0.040525692,0.008793062,2016-12,2016-Q4,136300,-0.002201027,2016-12
8/31/2017,90769,75217,TX,Dallas-Fort Worth,Dallas,Dallas,210,84400,0.003567182,0.010778443,0.040690506,0.124692815,,2017-08,2017-Q3,84400,0,2017-08
8/31/2017,79044,48185,MI,Detroit,Wayne,Westland,211,140000,0.006470165,0.012292119,0.097178683,0.128183784,0.00386669,2005-07,2005-Q3,155600,-0.100257069,2001-07
8/31/2017,69533,27834,NC,Greenville,Pitt,Greenville,212,90800,-0.002197802,-0.008733624,0.048498845,0.004464463,0.002795819,2010-02,2010-Q1,98000,-0.073469388,2009-12
8/31/2017,77030,44130,OH,Cleveland,Cuyahoga,Parma Heights,213,129100,0.003108003,0.01254902,0.069594035,0.036335791,-0.000848083,2006-03,2006-Q1,144100,-0.104094379,2002-06
8/31/2017,96643,92101,CA,San Diego,San Diego,San Diego,214,555600,0.003431461,0.008348457,0.063552833,0.074782346,0.003597902,2006-01,2006-Q1,566800,-0.019760056,2005-11
8/31/2017,67222,22304,VA,Washington,Alexandria City,Alexandria,215,311100,0.008101102,0.007774538,0.013685239,0.023935015,-0.009973582,2006-03,2006-Q1,368900,-0.156682028,2005-02
8/31/2017,96368,91342,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,216,479700,0.004186728,0.009469697,0.077493261,0.096022479,-0.005637333,2006-11,2006-Q4,529200,-0.093537415,2005-10
8/31/2017,62034,11223,NY,New York,Kings,New York,217,843000,0.000949893,-0.006482027,0.063454018,0.086606957,0.041398276,2017-05,2017-Q2,848500,-0.006482027,2017-01
8/31/2017,71050,30331,GA,Atlanta,Fulton,Atlanta,218,130100,0.011664075,0.021193093,0.121551724,0.111756572,-0.022830655,2006-08,2006-Q3,170000,-0.234705882,2000-12
8/31/2017,66683,20878,MD,Washington,Montgomery,Gaithersburg,219,531300,0.003020578,0.001130582,0.031650485,0.026575227,0.000415024,2006-03,2006-Q1,562200,-0.054962647,2005-07
8/31/2017,70859,30080,GA,Atlanta,Cobb,Smyrna,220,234700,0.011202068,0.029385965,0.101877934,0.099141872,0.021353188,2017-08,2017-Q3,234700,0,2017-08
8/31/2017,96959,92627,CA,Los Angeles-Long Beach-Anaheim,Orange,Costa Mesa,221,708100,0.001839276,0.004112309,0.004254716,0.106298543,-0.000535069,2006-07,2006-Q3,752500,-0.059003322,2005-11
8/31/2017,72530,33311,FL,Miami-Fort Lauderdale,Broward,Fort Lauderdale,222,164800,0.017912292,0.063225806,0.253231939,0.178484406,-0.025192253,2007-04,2007-Q2,215800,-0.236329935,2005-05
8/31/2017,69555,27858,NC,Greenville,Pitt,Greenville,223,143900,-0.002080444,-0.013708019,0.02639087,0.00958139,0.001895924,2017-04,2017-Q2,147000,-0.021088435,2016-12
8/31/2017,70953,30188,GA,Atlanta,Cherokee,Woodstock,224,213500,0.009456265,0.026442308,0.077194753,0.079858111,0.017101534,2017-08,2017-Q3,213500,0,2017-08
8/31/2017,58666,2155,MA,Boston,Middlesex,Medford,225,536200,0.008842897,0.034535983,0.106251289,0.091440209,0.038812423,2017-08,2017-Q3,536200,0,2017-08
8/31/2017,74187,37130,TN,Nashville,Rutherford,Murfreesboro,226,187000,0.010810811,0.036585366,0.138161899,0.079608473,0.034275016,2017-08,2017-Q3,187000,0,2017-08
8/31/2017,95992,90011,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,227,388800,0.001545595,0.00491083,0.120784088,0.108785797,,2017-08,2017-Q3,388800,0,2017-08
8/31/2017,95315,87121,NM,Albuquerque,Bernalillo,Albuquerque,228,133600,-0.015475313,-0.030478955,0.0688,0.040017923,-0.014620438,2007-08,2007-Q3,154800,-0.136950904,2006-03
8/31/2017,76796,43701,OH,Zanesville,Muskingum,Zanesville,229,108400,0.006499536,0.01119403,0.110655738,0.053078545,0.015440857,2017-08,2017-Q3,108400,0,2017-08
8/31/2017,71902,32256,FL,Jacksonville,Duval,Jacksonville,230,170200,0,0,0.061097257,0.069912284,-0.014965648,2006-10,2006-Q4,211700,-0.196032121,2005-04
8/31/2017,72365,33027,FL,Miami-Fort Lauderdale,Broward,Miramar,231,308200,0.00032457,0.002602472,0.032495812,0.102976168,-0.009858945,2006-06,2006-Q2,368000,-0.1625,2005-05
8/31/2017,67787,23666,VA,Virginia Beach,Hampton City,Hampton,232,171000,-0.003496503,-0.000584454,0.021505376,0.009133937,-0.013047731,2007-11,2007-Q4,197300,-0.133299544,2005-12
8/31/2017,65791,19124,PA,Philadelphia,Philadelphia,Philadelphia,233,89000,-0.005586592,-0.014396456,0.048292108,0.019772496,-0.004064926,2007-11,2007-Q4,93100,-0.044038668,2007-04
8/31/2017,96006,90025,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,234,885900,0.003738953,0.015823873,0.05501965,0.084545235,0.019838254,2017-08,2017-Q3,885900,0,2017-08
8/31/2017,70808,30022,GA,Atlanta,Fulton,Johns Creek,235,390600,0.005405405,0.00618238,0.048590604,0.059260002,0.014089896,2017-08,2017-Q3,390600,0,2017-08
8/31/2017,96008,90027,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,236,1385400,-0.006810524,-0.02167926,0.040636971,0.089326957,0.033747592,2017-05,2017-Q2,1416100,-0.02167926,2017-02
8/31/2017,83519,58103,ND,Fargo,Cass,Fargo,237,188000,0.002666667,0.004810262,0.016216216,0.062713696,0.033824442,2017-03,2017-Q1,190900,-0.0151912,2016-11
8/31/2017,72393,33064,FL,Miami-Fort Lauderdale,Broward,Pompano Beach,238,178800,0.005059022,0.017643711,0.109181141,0.166453513,-0.025163028,2006-11,2006-Q4,243700,-0.266311038,2005-03
8/31/2017,73014,34135,FL,Fort Myers,Lee,Bonita Springs,239,279500,0.004672897,0.007207207,0.004672897,0.074766187,-0.002051789,2006-04,2006-Q2,377200,-0.259013786,2005-04
8/31/2017,70825,30040,GA,Atlanta,Forsyth,Cumming,240,269000,0.003356956,0.01509434,0.052425665,0.07950148,0.010216833,2017-08,2017-Q3,269000,0,2017-08
8/31/2017,93146,79938,TX,El Paso,El Paso,El Paso,241,131200,-0.000761615,0.002291826,0.015479876,-0.0003046,-0.002777225,2007-10,2007-Q4,135400,-0.031019202,2007-02
8/31/2017,71871,32218,FL,Jacksonville,Duval,Jacksonville,242,159400,0.002515723,0.01270648,0.090287278,0.084607892,-0.01371206,2006-11,2006-Q4,186400,-0.144849785,2005-09
8/31/2017,92125,77845,TX,College Station,Brazos,College Station,243,223800,-0.019710907,-0.032425422,0.00493938,0.05006367,0.024201524,2017-06,2017-Q2,231400,-0.032843561,2016-09
8/31/2017,72392,33063,FL,Miami-Fort Lauderdale,Broward,Margate,244,162900,0.008668731,0.025173065,0.097708895,0.162586148,-0.02167013,2006-04,2006-Q2,224800,-0.275355872,2005-01
8/31/2017,76471,43026,OH,Columbus,Franklin,Hilliard,245,199400,0.001506781,0.013211382,0.066880685,0.0463226,0.019240787,2017-08,2017-Q3,199400,0,2017-08
8/31/2017,67720,23452,VA,Virginia Beach,Virginia Beach City,Virginia Beach,246,237600,0.001264223,0.006779661,0.034392686,0.022388108,-0.00108774,2007-07,2007-Q3,240300,-0.011235955,2007-03
8/31/2017,70835,30052,GA,Atlanta,Walton,Loganville,247,185100,0.005978261,0.014246575,0.088823529,0.083071093,0.006261099,2017-08,2017-Q3,185100,0,2017-08
